guid,title,price,price_label,km,first_registration,year_raw,fuel_code,fuel,gear,power_raw,power_kw,power_hp,condition,seller_type_raw,seller_type,leads_range,zip_code,is_sport,body_type,make,model,seller_name,location,url,scraped_at,year,lat,lon,place_name
7659415a-6006-4f57-9101-70c7820fc21d,Toyota Corolla Corolla SW Hybrid 1.8 GR Sport GPF e-CVT 1er PROPRIETAIRE,26990,somewhat-expensive,59195,05-2023,05/2023,b,Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,6041,True,Break / Touring (détecté),toyota,corolla,AB Motor,BE-6041 Gosselies,,2026-08-25T01:24:15.805836,2023,50.4694,4.4332,Gosselies
6db89ac4-f3b1-4970-a169-d68582d6c821,Toyota Corolla GR Sport + Tech Pack,25950,fair-price,40739,05-2024,05/2024,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,9190,True,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Garage Pieters - P2cars,BE-9190 Stekene,,2026-08-25T01:24:24.882790,2024,51.2099,4.0365,Stekene
8d21a5ad-f136-45aa-bd1d-7e27195d66fc,Toyota Corolla Corolla TS Hybrid 1.8 Style e-CVT Full option/Nieuwe wagen,31990,fair-price,6,07-2026,07/2026,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,some,9420,False,"Break / Touring (probable, 'TS')",toyota,corolla,Garage Troch : 60 Jaar Passie & Service,BE-9420 Erpe-Mere,,2026-08-25T01:24:24.937259,2026,50.8892,3.9367,Aaigem
4a1bad20-8c2d-4d7e-a956-fef4b9ee29b0,Toyota Corolla 5D Teamplayer+cam+gps+sens V+A,26950,good-price,16266,09-2024,09/2024,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,8900,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Vancayzeele Ieper,BE-8900 Ieper,,2026-08-25T01:24:24.993327,2024,50.8511,2.8857,Ieper
45188908-e654-4176-a4a6-7039cc268e60,Toyota Corolla Corolla SW Hybrid 1.8 GR Sport*TVA Deduc*Etat neuf,25990,expensive,68600,10-2021,10/2021,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,6470,True,Break / Touring (détecté),toyota,corolla,SPRL PHILIPPE JULLIEN,BE-6470 SAUTIN,,2026-08-25T01:24:25.046978,2021,50.1664,4.1842,Sivry
27b51f07-8f71-4174-925e-d9c0925ff1b7,Toyota Corolla Dynamic,21990,fair-price,77184,01-2021,01/2021,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,4633,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Eurekar.be,BE-4633 Melen (Henri-Chapelle-Verviers-Eupen),,2026-08-25T01:24:25.099438,2021,50.6462,5.7359,Melen
a9c0498f-25d4-4f78-87fa-8d5a8b31942c,Toyota Corolla Premium,29950,good-price,16745,04-2025,04/2025,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,3020,False,Berline / 5 portes (non détecté comme break),toyota,corolla,De Bruyn Leuven,BE-3020 Herent,,2026-08-25T01:24:25.153849,2025,50.9081,4.6191,Veltem-Beisem
dab9d159-bbbe-464f-be31-5681df1a0f4e,Toyota Corolla 1.8 Hybrid zetelverwarming camera adaptieve crs dodehoeksensoren,24950,fair-price,48000,04-2024,04/2024,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,8530,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Auto Center Harelbeke bv,BE-8530 Harelbeke,,2026-08-25T01:24:25.234104,2024,50.8534,3.3094,Harelbeke
985847b6-2550-466f-ad5e-b43dc8bf8741,Toyota Corolla Dynamic,23990,fair-price,69410,02-2023,02/2023,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,4633,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Eurekar.be,BE-4633 Melen (Henri-Chapelle-Verviers-Eupen),,2026-08-25T01:24:25.288343,2023,50.6462,5.7359,Melen
b0fde962-9702-4a46-a242-0821be08936e,Toyota Corolla GR Sport,24990,somewhat-expensive,67307,06-2022,06/2022,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,4633,True,Berline / 5 portes (non détecté comme break),toyota,corolla,Eurekar.be,BE-4633 Melen (Henri-Chapelle-Verviers-Eupen),,2026-08-25T01:24:25.340458,2022,50.6462,5.7359,Melen
2fea6af7-dbf7-4b84-b653-7e9bae087524,Toyota Corolla 2.0 Hybrid 196pk Premium+LEDER+Dodehoek+Sportzetel,31950,fair-price,32500,05-2024,05/2024,2,Electrique/Essence,,144 kW (196 Ch),144.0,196.0,,d,Professionnel,zero,8970,False,Berline / 5 portes (non détecté comme break),toyota,corolla,GARAGE DELANOTE BV,BE-8970 Poperinge,,2026-08-25T01:24:25.392257,2024,50.8539,2.7266,Poperinge
508ac8b0-9ad8-48e7-9a35-950e420a6209,Toyota Corolla Touring Sports 1.8 Hybrid Style e-CVT + Tech Pack,33500,good-price,9325,06-2025,06/2025,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,2630,False,Break / Touring (détecté),toyota,corolla,GMS Center Antwerpen Zuid,BE-2630 Antwerpen,,2026-08-25T01:24:25.463160,2025,51.1341,4.3868,Aartselaar
2d39da3d-6956-48d2-b1aa-1732fcbe9228,Toyota Corolla TS Dynamic + Cold Pack,23950,expensive,52544,07-2019,07/2019,2,Electrique/Essence,,91 kW (124 Ch),91.0,124.0,,d,Professionnel,zero,8800,False,"Break / Touring (probable, 'TS')",toyota,corolla,Garage Taillieu,BE-8800 Roeselare,,2026-08-25T01:24:25.514186,2019,50.9325,3.1672,Rumbeke
87468e52-473b-4921-9d1d-7f80f2749adc,Toyota Corolla TS Premium+afneembare trekhaak+cam+gps+sens V+A,30450,fair-price,42061,05-2025,05/2025,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,some,8900,False,"Break / Touring (probable, 'TS')",toyota,corolla,Toyota Vancayzeele Ieper,BE-8900 Ieper,,2026-08-25T01:24:25.565579,2025,50.8511,2.8857,Ieper
d6e321df-11c2-44eb-a9f5-fd03746b91ca,Toyota Corolla Corolla SW TS Hybrid 2.0 Premium e-CVT Premium Touring Sport,29500,good-price,19500,01-2024,01/2024,b,Essence,,112 kW (152 Ch),112.0,152.0,,d,Professionnel,some,4851,True,Break / Touring (détecté),toyota,corolla,Garage Nicolaije,BE-4851 Gemmenich,,2026-08-25T01:24:25.617468,2024,50.7513,5.9326,Sippenaeken
e91a4b63-de82-4261-a087-828f233aca12,Toyota Corolla 2.0 Hybrid 196pk Premium +ZWART LEDER +Trekhaak +Sportzetels +Dodehoek +Elektrische koffer,31950,good-price,16400,03-2024,03/2024,2,Electrique/Essence,,144 kW (196 Ch),144.0,196.0,,d,Professionnel,some,8970,False,Berline / 5 portes (non détecté comme break),toyota,corolla,GARAGE DELANOTE BV,BE-8970 Poperinge,,2026-08-25T01:24:25.669406,2024,50.8539,2.7266,Poperinge
867930a8-8aa3-494a-bcfe-39350f68590b,Toyota Corolla GR Sport,29990,fair-price,41615,06-2024,06/2024,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,4633,True,Berline / 5 portes (non détecté comme break),toyota,corolla,Eurekar.be,BE-4633 Melen (Henri-Chapelle-Verviers-Eupen),,2026-08-25T01:24:25.719375,2024,50.6462,5.7359,Melen
11f8eb8e-dfe0-4152-b88d-a6435b15c4b3,Toyota Corolla Style - Tech Pack - Garantie,29950,top-price,19380,08-2025,08/2025,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,9050,False,Berline / 5 portes (non détecté comme break),toyota,corolla,CIAC Toyota Gent,BE-9050 Ledeberg,,2026-08-25T01:24:25.769966,2025,51.0369,3.7651,Gentbrugge
bbf22556-8424-479e-9c96-9885fd60398c,Toyota Corolla Style,26990,somewhat-expensive,73863,05-2023,05/2023,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,4633,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Eurekar.be,BE-4633 Melen (Henri-Chapelle-Verviers-Eupen),,2026-08-25T01:24:25.823471,2023,50.6462,5.7359,Melen
2655aa4c-28af-4904-a937-6b04374e4887,Toyota Corolla TS Teamplayer+cam+gps+sens V+A,29950,fair-price,15522,03-2025,03/2025,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,8800,False,"Break / Touring (probable, 'TS')",toyota,corolla,Toyota Vancayzeele Roeselare,BE-8800 Roeselare,,2026-08-25T01:24:25.876796,2025,50.9325,3.1672,Rumbeke
215a1ac0-0d5c-4f30-8b56-8e3a676e9878,Toyota Corolla Touring Sports Hybride 1.8 TEAMPLAYER,30900,good-price,5,new,- (Année),2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,Nouveau,d,Professionnel,zero,8800,False,Break / Touring (détecté),toyota,corolla,bvba Auto's Dewulf,BE-8800 Roeselare,,2026-08-25T01:24:25.932787,,50.9325,3.1672,Rumbeke
18eaf04a-a201-481b-a13c-14f4c316938f,Toyota Corolla Dynamic,23990,fair-price,82868,01-2023,01/2023,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,4633,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Eurekar.be,BE-4633 Melen (Henri-Chapelle-Verviers-Eupen),,2026-08-25T01:24:34.749893,2023,50.6462,5.7359,Melen
ba9894a1-4f95-401a-97e5-f8efc04e5acf,Toyota Corolla Premium,28950,good-price,52021,10-2024,10/2024,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,3111,False,Berline / 5 portes (non détecté comme break),toyota,corolla,De Bruyn Wezemaal,BE-3111 Wezemaal,,2026-08-25T01:24:34.812232,2024,50.9485,4.7554,Wezemaal
603cfcac-532f-42d6-9e90-2b6ae07d31c9,Toyota Corolla Touring Sports Hybride 1.8 Style e-CVT Teamplayer,30900,fair-price,5,new,- (Année),2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,Nouveau,d,Professionnel,zero,8800,False,Break / Touring (détecté),toyota,corolla,bvba Auto's Dewulf,BE-8800 Roeselare,,2026-08-25T01:24:34.872721,,50.9325,3.1672,Rumbeke
468fb3fb-066c-43bb-8ebe-17f81eb1ec07,Toyota Corolla 1.8 HYB PREMIUM,29995,good-price,26364,03-2025,03/2025,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,9990,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Lievens Brugge - Maldegem - Oostende,BE-9990 Maldegem,,2026-08-25T01:24:34.934735,2025,51.2074,3.4451,Maldegem
368a8e0a-8872-449f-af5a-59e2df9a6ec8,Toyota Corolla Touring Sports 2.0 Hybrid CVT,35990,unknown,40937,10-2023,10/2023,2,Electrique/Essence,,112 kW (152 Ch),112.0,152.0,,d,Professionnel,zero,6700,False,Break / Touring (détecté),toyota,corolla,AutoScout24 Luxembourg,BE-6700 Arlon,,2026-08-25T01:24:35.029095,2023,49.6833,5.8167,Arlon
94e8779a-484c-482e-9fb4-d178b7b6548c,Toyota Corolla 140hp HEV HB Premium | leather | head up,30990,fair-price,30928,02-2025,02/2025,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,1200,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota City Approved Used Woluwe,BE-1200 Woluwe-Saint-Lambert,,2026-08-25T01:24:35.096626,2025,50.8439,4.4291,Woluwe-Saint-Lambert
acfffeb9-5d63-45f1-aceb-ebd26a8d847c,Toyota Corolla TS Teamplayer+cam+gps+sens V+A,29950,fair-price,14011,04-2025,04/2025,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,8900,False,"Break / Touring (probable, 'TS')",toyota,corolla,Toyota Vancayzeele Ieper,BE-8900 Ieper,,2026-08-25T01:24:35.155364,2025,50.8511,2.8857,Ieper
db4fd6ab-9cb4-4714-9019-b49c1d16febf,Toyota Corolla Style + Winterpack,30950,good-price,10,04-2026,04/2026,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,some,9190,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Garage Pieters - P2cars,BE-9190 Stekene,,2026-08-25T01:24:35.212050,2026,51.2099,4.0365,Stekene
4a483e4d-79ab-4c4c-b645-c82d5f9b865b,Toyota Corolla GR SPORT,25990,fair-price,49069,04-2023,04/2023,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,4633,True,Berline / 5 portes (non détecté comme break),toyota,corolla,Eurekar.be,BE-4633 Melen (Henri-Chapelle-Verviers-Eupen),,2026-08-25T01:24:35.267414,2023,50.6462,5.7359,Melen
f7a871dc-67a2-40df-9c89-7673747f2369,Toyota Corolla Style + Winter + Tech Pack,31950,good-price,10,05-2026,05/2026,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,9190,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Garage Pieters - P2cars,BE-9190 Stekene,,2026-08-25T01:24:35.334095,2026,51.2099,4.0365,Stekene
e0b98b05-e7d5-4f0c-8da9-0d84fe20eceb,Toyota Corolla Style + Winter + Tech Pack,31950,good-price,10,05-2026,05/2026,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,9190,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Garage Pieters - P2cars,BE-9190 Stekene,,2026-08-25T01:24:35.420673,2026,51.2099,4.0365,Stekene
58b5f978-3b08-477f-ba51-78b468cb844e,Toyota Corolla TS Teamplayer Zetelverwarming dodehoek Camera Led,31250,unknown,50,04-2026,04/2026,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,8530,False,"Break / Touring (probable, 'TS')",toyota,corolla,Auto Center Harelbeke bv,BE-8530 Harelbeke,,2026-08-25T01:24:35.507837,2026,50.8534,3.3094,Harelbeke
d94f7444-a735-43a4-871c-003947cc5ee5,Toyota Corolla Corolla TS Hybride 1.8 Teamplayer,30900,good-price,5,new,- (Année),2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,Nouveau,d,Professionnel,zero,8800,False,"Break / Touring (probable, 'TS')",toyota,corolla,bvba Auto's Dewulf,BE-8800 Roeselare,,2026-08-25T01:24:35.594790,,50.9325,3.1672,Rumbeke
13627657-2aa6-4e28-9d7e-3d4068a3bf44,Toyota Corolla 1.8 HYB STYLE + TECH PACK,33750,good-price,9500,11-2024,11/2024,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,9990,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Lievens Brugge - Maldegem - Oostende,BE-9990 Maldegem,,2026-08-25T01:24:35.668172,2024,51.2074,3.4451,Maldegem
1489f04e-9491-49a9-8ddf-050a5e730368,Toyota Corolla Style,30990,good-price,24752,07-2025,07/2025,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,3111,False,Berline / 5 portes (non détecté comme break),toyota,corolla,De Bruyn Wezemaal,BE-3111 Wezemaal,,2026-08-25T01:24:35.739170,2025,50.9485,4.7554,Wezemaal
8c511608-dc8c-42dc-b722-8e4bea5746d1,Toyota Corolla TS Teamplayer+cam+gps+sens V+A,29950,fair-price,11669,01-2025,01/2025,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,8900,False,"Break / Touring (probable, 'TS')",toyota,corolla,Toyota Vancayzeele Ieper,BE-8900 Ieper,,2026-08-25T01:24:35.809327,2025,50.8511,2.8857,Ieper
b46ac536-fa9a-46fe-929f-0eb6b44d8d81,Toyota Corolla Style,27990,somewhat-expensive,50099,01-2023,01/2023,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,4633,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Eurekar.be,BE-4633 Melen (Henri-Chapelle-Verviers-Eupen),,2026-08-25T01:24:35.876519,2023,50.6462,5.7359,Melen
6d37aff8-f7a4-4136-9e1e-847475e8683b,Toyota Corolla Style + Winter + Tech Pack,31950,good-price,10,06-2026,06/2026,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,9190,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Garage Pieters - P2cars,BE-9190 Stekene,,2026-08-25T01:24:35.935766,2026,51.2099,4.0365,Stekene
696ced26-74c0-4f51-9f66-9791c32946f5,Toyota Corolla Style + Winter + Tech Pack,31950,good-price,10,05-2026,05/2026,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,some,9190,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Garage Pieters - P2cars,BE-9190 Stekene,,2026-08-25T01:24:35.996923,2026,51.2099,4.0365,Stekene
116052dc-3d6b-4724-86bd-61890f312cc2,Toyota Corolla Style + Winter + Tech Pack,31950,good-price,10,05-2026,05/2026,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,9190,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Garage Pieters - P2cars,BE-9190 Stekene,,2026-08-25T01:24:36.064388,2026,51.2099,4.0365,Stekene
8899f4fd-ac48-400b-8c31-b860a0c1cfd0,Toyota Corolla TS Teamplayer+cam+gps+sens V+A,29950,fair-price,17999,03-2025,03/2025,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,8900,False,"Break / Touring (probable, 'TS')",toyota,corolla,Toyota Vancayzeele Ieper,BE-8900 Ieper,,2026-08-25T01:24:43.578329,2025,50.8511,2.8857,Ieper
4a8012fc-73f6-4c83-a81b-e801109ce3c4,Toyota Corolla Corolla SW Hybrid 1.8 Style GPF e-CVT,31250,fair-price,15,04-2026,04/2026,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,9930,False,Break / Touring (détecté),toyota,corolla,Toyota Snoeck bvba,BE-9930 Zomergem,,2026-08-25T01:24:43.640949,2026,51.1199,3.565,Zomergem
e454dd69-ff2b-4489-bfec-c27d3e516ed6,Toyota Corolla GR Sport,28990,somewhat-expensive,43755,06-2023,06/2023,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,4633,True,Berline / 5 portes (non détecté comme break),toyota,corolla,Eurekar.be,BE-4633 Melen (Henri-Chapelle-Verviers-Eupen),,2026-08-25T01:24:43.694625,2023,50.6462,5.7359,Melen
e2392e6e-d0c6-4975-bf53-2f4d3dc13651,Toyota Corolla 1.8 Hybrid 2WD DYNAMIC e-CVT 5d 72kW,29990,somewhat-expensive,46271,12-2024,12/2024,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,1600,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Sint-Pieters-Leeuw By ACB,BE-1600 Sint-Pieters-Leeuw,,2026-08-25T01:24:43.751810,2024,50.7793,4.2435,Sint-Pieters-Leeuw
e5e61884-f6ea-4efb-9c3e-3554b05895dc,Toyota Corolla 1.8 HYBRID STYLE + TECH PACK,28495,fair-price,6592,07-2023,07/2023,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,9990,False,Berline / 5 portes (non détecté comme break),toyota,corolla,Toyota Lievens Brugge - Maldegem - Oostende,BE-9990 Maldegem,,2026-08-25T01:24:43.819805,2023,51.2074,3.4451,Maldegem
af1c7f05-f1b2-47f6-8e66-c55474d48888,Toyota Corolla TS Teamplayer+cam+gps+sens V+A,29950,fair-price,16909,04-2025,04/2025,2,Electrique/Essence,,103 kW (140 Ch),103.0,140.0,,d,Professionnel,zero,8800,False,"Break / Touring (probable, 'TS')",toyota,corolla,Toyota Vancayzeele Roeselare,BE-8800 Roeselare,,2026-08-25T01:24:43.891120,2025,50.9325,3.1672,Rumbeke
7320f910-0176-45e0-b9c3-709b87f215bc,Toyota Corolla Touring Sports 1.8 Hybrid CVT GR Sport FULL CUIR,33990,somewhat-expensive,35833,08-2024,08/2024,2,Electrique/Essence,,72 kW (98 Ch),72.0,98.0,,d,Professionnel,zero,5600,True,Break / Touring (détecté),toyota,corolla,Auto W.E.B. Philippeville,BE-5600 PHILIPPEVILLE,,2026-08-25T01:24:43.977440,2024,50.1576,4.6199,Sart-En-Fagne
